trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
375_20121001,17:35:00,17:35:00,Mountain View,2,,,
375_20121001,17:43:00,17:43:00,Palo Alto,3,,,
375_20121001,17:46:00,17:46:00,Menlo Park,4,,,
375_20121001,17:52:00,17:52:00,Redwood City,5,,,
375_20121001,18:05:00,18:05:00,Millbrae,6,,,
375_20121001,18:17:00,18:17:00,22nd Street,7,,,
375_20121001,18:24:00,18:24:00,San Francisco,8,,,
376_20121001,17:33:00,17:33:00,San Francisco,1,,,
376_20121001,17:49:00,17:49:00,Millbrae,2,,,
376_20121001,17:57:00,17:57:00,San Mateo,3,,,
376_20121001,18:06:00,18:06:00,Redwood City,4,,,
376_20121001,18:12:00,18:12:00,Palo Alto,5,,,
376_20121001,18:21:00,18:21:00,Sunnyvale,6,,,
376_20121001,18:32:00,18:32:00,San Jose,7,,,
376_20121001,18:39:00,18:39:00,Tamien,8,,,
380_20121001,18:14:00,18:14:00,San Francisco,1,,,
380_20121001,18:30:00,18:30:00,Millbrae,2,,,
380_20121001,18:38:00,18:38:00,Hillsdale,3,,,
380_20121001,18:49:00,18:49:00,Palo Alto,4,,,
380_20121001,18:56:00,18:56:00,Mountain View,5,,,
380_20121001,19:11:00,19:11:00,San Jose,6,,,
381_20121001,17:45:00,17:45:00,San Jose,1,,,
381_20121001,17:58:00,17:58:00,Mountain View,2,,,
381_20121001,18:06:00,18:06:00,Palo Alto,3,,,
381_20121001,18:17:00,18:17:00,Hillsdale,4,,,
381_20121001,18:25:00,18:25:00,Millbrae,5,,,
381_20121001,18:37:00,18:37:00,22nd Street,6,,,
381_20121001,18:44:00,18:44:00,San Francisco,7,,,
385_20121001,18:23:00,18:23:00,San Jose,1,,,
385_20121001,18:35:00,18:35:00,Mountain View,2,,,
385_20121001,18:43:00,18:43:00,Palo Alto,3,,,
385_20121001,18:46:00,18:46:00,Menlo Park,4,,,
385_20121001,18:52:00,18:52:00,Redwood City,5,,,
385_20121001,19:05:00,19:05:00,Millbrae,6,,,
385_20121001,19:17:00,19:17:00,22nd Street,7,,,
385_20121001,19:24:00,19:24:00,San Francisco,8,,,
386_20121001,18:33:00,18:33:00,San Francisco,1,,,
386_20121001,18:49:00,18:49:00,Millbrae,2,,,
386_20121001,18:57:00,18:57:00,San Mateo,3,,,
386_20121001,19:06:00,19:06:00,Redwood City,4,,,
386_20121001,19:12:00,19:12:00,Palo Alto,5,,,
386_20121001,19:21:00,19:21:00,Sunnyvale,6,,,
386_20121001,19:32:00,19:32:00,San Jose,7,,,
386_20121001,19:39:00,19:39:00,Tamien,8,,,
421_20121001,7:00:00,7:00:00,San Jose,1,,,
421_20121001,7:05:00,7:05:00,Santa Clara,2,,,
421_20121001,7:10:00,7:10:00,Lawrence,3,,,
421_20121001,7:14:00,7:14:00,Sunnyvale,4,,,
421_20121001,7:19:00,7:19:00,Mountain View,5,,,
421_20121001,7:23:00,7:23:00,San Antonio,6,,,
421_20121001,7:27:00,7:27:00,California Ave,7,,,
421_20121001,7:31:00,7:31:00,Palo Alto,8,,,
421_20121001,7:34:00,7:34:00,Menlo Park,9,,,
421_20121001,7:37:00,7:37:00,Atherton,10,,,
421_20121001,7:41:00,7:41:00,Redwood City,11,,,
421_20121001,7:45:00,7:45:00,San Carlos,12,,,
421_20121001,7:48:00,7:48:00,Belmont,13,,,
421_20121001,7:51:00,7:51:00,Hillsdale,14,,,
421_20121001,7:54:00,7:54:00,Hayward Park,15,,,
421_20121001,7:57:00,7:57:00,San Mateo,16,,,
421_20121001,8:00:00,8:00:00,Burlingame,17,,,
421_20121001,8:03:00,8:03:00,Broadway,18,,,
421_20121001,8:08:00,8:08:00,Millbrae,19,,,
421_20121001,8:12:00,8:12:00,San Bruno,20,,,
421_20121001,8:17:00,8:17:00,So. San Francisco,21,,,
421_20121001,8:23:00,8:23:00,Bayshore,22,,,
421_20121001,8:28:00,8:28:00,22nd Street,23,,,
421_20121001,8:36:00,8:36:00,San Francisco,24,,,
422_20121001,8:15:00,8:15:00,San Francisco,1,,,
422_20121001,8:20:00,8:20:00,22nd Street,2,,,
422_20121001,8:25:00,8:25:00,Bayshore,3,,,
422_20121001,8:31:00,8:31:00,So. San Francisco,4,,,
422_20121001,8:35:00,8:35:00,San Bruno,5,,,
422_20121001,8:39:00,8:39:00,Millbrae,6,,,
422_20121001,8:43:00,8:43:00,Broadway,7,,,
422_20121001,8:45:00,8:45:00,Burlingame,8,,,
422_20121001,8:49:00,8:49:00,San Mateo,9,,,
422_20121001,8:52:00,8:52:00,Hayward Park,10,,,
422_20121001,8:55:00,8:55:00,Hillsdale,11,,,
422_20121001,8:58:00,8:58:00,Belmont,12,,,
422_20121001,9:01:00,9:01:00,San Carlos,13,,,
422_20121001,9:07:00,9:07:00,Redwood City,14,,,
422_20121001,9:11:00,9:11:00,Atherton,15,,,
422_20121001,9:14:00,9:14:00,Menlo Park,16,,,
422_20121001,9:17:00,9:17:00,Palo Alto,17,,,
422_20121001,9:21:00,9:21:00,California Ave,18,,,
422_20121001,9:25:00,9:25:00,San Antonio,19,,,
422_20121001,9:29:00,9:29:00,Mountain View,20,,,
422_20121001,9:34:00,9:34:00,Sunnyvale,21,,,
422_20121001,9:38:00,9:38:00,Lawrence,22,,,
422_20121001,9:43:00,9:43:00,Santa Clara,23,,,
422_20121001,9:51:00,9:51:00,San Jose,24,,,
423_20121001,8:00:00,8:00:00,San Jose,1,,,
423_20121001,8:05:00,8:05:00,Santa Clara,2,,,
423_20121001,8:10:00,8:10:00,Lawrence,3,,,
423_20121001,8:14:00,8:14:00,Sunnyvale,4,,,
423_20121001,8:19:00,8:19:00,Mountain View,5,,,
423_20121001,8:23:00,8:23:00,San Antonio,6,,,
423_20121001,8:27:00,8:27:00,California Ave,7,,,
423_20121001,8:31:00,8:31:00,Palo Alto,8,,,
423_20121001,8:34:00,8:34:00,Menlo Park,9,,,
423_20121001,8:37:00,8:37:00,Atherton,10,,,
423_20121001,8:41:00,8:41:00,Redwood City,11,,,
423_20121001,8:45:00,8:45:00,San Carlos,12,,,
423_20121001,8:48:00,8:48:00,Belmont,13,,,
423_20121001,8:51:00,8:51:00,Hillsdale,14,,,
423_20121001,8:54:00,8:54:00,Hayward Park,15,,,
423_20121001,8:57:00,8:57:00,San Mateo,16,,,
423_20121001,9:00:00,9:00:00,Burlingame,17,,,
423_20121001,9:03:00,9:03:00,Broadway,18,,,
423_20121001,9:08:00,9:08:00,Millbrae,19,,,
423_20121001,9:12:00,9:12:00,San Bruno,20,,,
423_20121001,9:17:00,9:17:00,So. San Francisco,21,,,
423_20121001,9:23:00,9:23:00,Bayshore,22,,,
423_20121001,9:28:00,9:28:00,22nd Street,23,,,
423_20121001,9:36:00,9:36:00,San Francisco,24,,,
424_20121001,9:15:00,9:15:00,San Francisco,1,,,
424_20121001,9:20:00,9:20:00,22nd Street,2,,,
424_20121001,9:25:00,9:25:00,Bayshore,3,,,
424_20121001,9:31:00,9:31:00,So. San Francisco,4,,,
424_20121001,9:35:00,9:35:00,San Bruno,5,,,
424_20121001,9:39:00,9:39:00,Millbrae,6,,,
424_20121001,9:43:00,9:43:00,Broadway,7,,,
424_20121001,9:45:00,9:45:00,Burlingame,8,,,
424_20121001,9:49:00,9:49:00,San Mateo,9,,,
424_20121001,9:52:00,9:52:00,Hayward Park,10,,,
424_20121001,9:55:00,9:55:00,Hillsdale,11,,,
424_20121001,9:58:00,9:58:00,Belmont,12,,,
424_20121001,10:01:00,10:01:00,San Carlos,13,,,
424_20121001,10:07:00,10:07:00,Redwood City,14,,,
424_20121001,10:11:00,10:11:00,Atherton,15,,,
424_20121001,10:14:00,10:14:00,Menlo Park,16,,,
424_20121001,10:17:00,10:17:00,Palo Alto,17,,,
424_20121001,10:21:00,10:21:00,California Ave,18,,,
424_20121001,10:25:00,10:25:00,San Antonio,19,,,
424_20121001,10:29:00,10:29:00,Mountain View,20,,,
424_20121001,10:34:00,10:34:00,Sunnyvale,21,,,
424_20121001,10:38:00,10:38:00,Lawrence,22,,,
424_20121001,10:43:00,10:43:00,Santa Clara,23,,,
424_20121001,10:51:00,10:51:00,San Jose,24,,,
425_20121001,9:00:00,9:00:00,San Jose,1,,,
425_20121001,9:05:00,9:05:00,Santa Clara,2,,,
425_20121001,9:10:00,9:10:00,Lawrence,3,,,
425_20121001,9:14:00,9:14:00,Sunnyvale,4,,,
425_20121001,9:19:00,9:19:00,Mountain View,5,,,
425_20121001,9:23:00,9:23:00,San Antonio,6,,,
425_20121001,9:27:00,9:27:00,California Ave,7,,,
425_20121001,9:31:00,9:31:00,Palo Alto,8,,,
425_20121001,9:34:00,9:34:00,Menlo Park,9,,,
425_20121001,9:37:00,9:37:00,Atherton,10,,,
425_20121001,9:41:00,9:41:00,Redwood City,11,,,
425_20121001,9:45:00,9:45:00,San Carlos,12,,,
425_20121001,9:48:00,9:48:00,Belmont,13,,,
425_20121001,9:51:00,9:51:00,Hillsdale,14,,,
425_20121001,9:54:00,9:54:00,Hayward Park,15,,,
425_20121001,9:57:00,9:57:00,San Mateo,16,,,
425_20121001,10:00:00,10:00:00,Burlingame,17,,,
425_20121001,10:03:00,10:03:00,Broadway,18,,,
425_20121001,10:08:00,10:08:00,Millbrae,19,,,
425_20121001,10:12:00,10:12:00,San Bruno,20,,,
425_20121001,10:17:00,10:17:00,So. San Francisco,21,,,
425_20121001,10:23:00,10:23:00,Bayshore,22,,,
425_20121001,10:28:00,10:28:00,22nd Street,23,,,
425_20121001,10:36:00,10:36:00,San Francisco,24,,,
426_20121001,10:15:00,10:15:00,San Francisco,1,,,
426_20121001,10:20:00,10:20:00,22nd Street,2,,,
426_20121001,10:25:00,10:25:00,Bayshore,3,,,
426_20121001,10:31:00,10:31:00,So. San Francisco,4,,,
426_20121001,10:35:00,10:35:00,San Bruno,5,,,
426_20121001,10:39:00,10:39:00,Millbrae,6,,,
426_20121001,10:43:00,10:43:00,Broadway,7,,,
426_20121001,10:45:00,10:45:00,Burlingame,8,,,
426_20121001,10:49:00,10:49:00,San Mateo,9,,,
426_20121001,10:52:00,10:52:00,Hayward Park,10,,,
426_20121001,10:55:00,10:55:00,Hillsdale,11,,,
426_20121001,10:58:00,10:58:00,Belmont,12,,,
426_20121001,11:01:00,11:01:00,San Carlos,13,,,
426_20121001,11:07:00,11:07:00,Redwood City,14,,,
426_20121001,11:11:00,11:11:00,Atherton,15,,,
426_20121001,11:14:00,11:14:00,Menlo Park,16,,,
426_20121001,11:17:00,11:17:00,Palo Alto,17,,,
426_20121001,11:21:00,11:21:00,California Ave,18,,,
426_20121001,11:25:00,11:25:00,San Antonio,19,,,
426_20121001,11:29:00,11:29:00,Mountain View,20,,,
426_20121001,11:34:00,11:34:00,Sunnyvale,21,,,
426_20121001,11:38:00,11:38:00,Lawrence,22,,,
426_20121001,11:43:00,11:43:00,Santa Clara,23,,,
426_20121001,11:51:00,11:51:00,San Jose,24,,,
427_20121001,10:00:00,10:00:00,San Jose,1,,,
427_20121001,10:05:00,10:05:00,Santa Clara,2,,,
427_20121001,10:10:00,10:10:00,Lawrence,3,,,
427_20121001,10:14:00,10:14:00,Sunnyvale,4,,,
427_20121001,10:19:00,10:19:00,Mountain View,5,,,
427_20121001,10:23:00,10:23:00,San Antonio,6,,,
427_20121001,10:27:00,10:27:00,California Ave,7,,,
427_20121001,10:31:00,10:31:00,Palo Alto,8,,,
427_20121001,10:34:00,10:34:00,Menlo Park,9,,,
427_20121001,10:37:00,10:37:00,Atherton,10,,,
427_20121001,10:41:00,10:41:00,Redwood City,11,,,
427_20121001,10:45:00,10:45:00,San Carlos,12,,,
427_20121001,10:48:00,10:48:00,Belmont,13,,,
427_20121001,10:51:00,10:51:00,Hillsdale,14,,,
427_20121001,10:54:00,10:54:00,Hayward Park,15,,,
427_20121001,10:57:00,10:57:00,San Mateo,16,,,
427_20121001,11:00:00,11:00:00,Burlingame,17,,,
427_20121001,11:03:00,11:03:00,Broadway,18,,,
427_20121001,11:08:00,11:08:00,Millbrae,19,,,
427_20121001,11:12:00,11:12:00,San Bruno,20,,,
427_20121001,11:17:00,11:17:00,So. San Francisco,21,,,
427_20121001,11:23:00,11:23:00,Bayshore,22,,,
427_20121001,11:28:00,11:28:00,22nd Street,23,,,
427_20121001,11:36:00,11:36:00,San Francisco,24,,,
428_20121001,11:15:00,11:15:00,San Francisco,1,,,
428_20121001,11:20:00,11:20:00,22nd Street,2,,,
428_20121001,11:25:00,11:25:00,Bayshore,3,,,
428_20121001,11:31:00,11:31:00,So. San Francisco,4,,,
428_20121001,11:35:00,11:35:00,San Bruno,5,,,
428_20121001,11:39:00,11:39:00,Millbrae,6,,,
428_20121001,11:43:00,11:43:00,Broadway,7,,,
428_20121001,11:45:00,11:45:00,Burlingame,8,,,
428_20121001,11:49:00,11:49:00,San Mateo,9,,,
428_20121001,11:52:00,11:52:00,Hayward Park,10,,,
428_20121001,11:55:00,11:55:00,Hillsdale,11,,,
428_20121001,11:58:00,11:58:00,Belmont,12,,,
428_20121001,12:01:00,12:01:00,San Carlos,13,,,
428_20121001,12:07:00,12:07:00,Redwood City,14,,,
428_20121001,12:11:00,12:11:00,Atherton,15,,,
428_20121001,12:14:00,12:14:00,Menlo Park,16,,,
428_20121001,12:17:00,12:17:00,Palo Alto,17,,,
428_20121001,12:21:00,12:21:00,California Ave,18,,,
428_20121001,12:25:00,12:25:00,San Antonio,19,,,
428_20121001,12:29:00,12:29:00,Mountain View,20,,,
428_20121001,12:34:00,12:34:00,Sunnyvale,21,,,
428_20121001,12:38:00,12:38:00,Lawrence,22,,,
428_20121001,12:43:00,12:43:00,Santa Clara,23,,,
428_20121001,12:51:00,12:51:00,San Jose,24,,,
429_20121001,11:00:00,11:00:00,San Jose,1,,,
429_20121001,11:05:00,11:05:00,Santa Clara,2,,,
429_20121001,11:10:00,11:10:00,Lawrence,3,,,
429_20121001,11:14:00,11:14:00,Sunnyvale,4,,,
429_20121001,11:19:00,11:19:00,Mountain View,5,,,
429_20121001,11:23:00,11:23:00,San Antonio,6,,,
429_20121001,11:27:00,11:27:00,California Ave,7,,,
429_20121001,11:31:00,11:31:00,Palo Alto,8,,,
429_20121001,11:34:00,11:34:00,Menlo Park,9,,,
429_20121001,11:37:00,11:37:00,Atherton,10,,,
429_20121001,11:41:00,11:41:00,Redwood City,11,,,
429_20121001,11:45:00,11:45:00,San Carlos,12,,,
429_20121001,11:48:00,11:48:00,Belmont,13,,,
429_20121001,11:51:00,11:51:00,Hillsdale,14,,,
429_20121001,11:54:00,11:54:00,Hayward Park,15,,,
429_20121001,11:57:00,11:57:00,San Mateo,16,,,
429_20121001,12:00:00,12:00:00,Burlingame,17,,,
429_20121001,12:03:00,12:03:00,Broadway,18,,,
429_20121001,12:08:00,12:08:00,Millbrae,19,,,
429_20121001,12:12:00,12:12:00,San Bruno,20,,,
429_20121001,12:17:00,12:17:00,So. San Francisco,21,,,
429_20121001,12:23:00,12:23:00,Bayshore,22,,,
429_20121001,12:28:00,12:28:00,22nd Street,23,,,
429_20121001,12:36:00,12:36:00,San Francisco,24,,,
430_20121001,12:15:00,12:15:00,San Francisco,1,,,
430_20121001,12:20:00,12:20:00,22nd Street,2,,,
430_20121001,12:25:00,12:25:00,Bayshore,3,,,
430_20121001,12:31:00,12:31:00,So. San Francisco,4,,,
430_20121001,12:35:00,12:35:00,San Bruno,5,,,
430_20121001,12:39:00,12:39:00,Millbrae,6,,,
430_20121001,12:43:00,12:43:00,Broadway,7,,,
430_20121001,12:45:00,12:45:00,Burlingame,8,,,
430_20121001,12:49:00,12:49:00,San Mateo,9,,,
430_20121001,12:52:00,12:52:00,Hayward Park,10,,,
430_20121001,12:55:00,12:55:00,Hillsdale,11,,,
430_20121001,12:58:00,12:58:00,Belmont,12,,,
430_20121001,13:01:00,13:01:00,San Carlos,13,,,
430_20121001,13:07:00,13:07:00,Redwood City,14,,,
430_20121001,13:11:00,13:11:00,Atherton,15,,,
430_20121001,13:14:00,13:14:00,Menlo Park,16,,,
430_20121001,13:17:00,13:17:00,Palo Alto,17,,,
430_20121001,13:21:00,13:21:00,California Ave,18,,,
430_20121001,13:25:00,13:25:00,San Antonio,19,,,
430_20121001,13:29:00,13:29:00,Mountain View,20,,,
430_20121001,13:34:00,13:34:00,Sunnyvale,21,,,
430_20121001,13:38:00,13:38:00,Lawrence,22,,,
430_20121001,13:43:00,13:43:00,Santa Clara,23,,,
430_20121001,13:51:00,13:51:00,San Jose,24,,,
431_20121001,12:00:00,12:00:00,San Jose,1,,,
431_20121001,12:05:00,12:05:00,Santa Clara,2,,,
431_20121001,12:10:00,12:10:00,Lawrence,3,,,
431_20121001,12:14:00,12:14:00,Sunnyvale,4,,,
431_20121001,12:19:00,12:19:00,Mountain View,5,,,
431_20121001,12:23:00,12:23:00,San Antonio,6,,,
431_20121001,12:27:00,12:27:00,California Ave,7,,,
431_20121001,12:31:00,12:31:00,Palo Alto,8,,,
431_20121001,12:34:00,12:34:00,Menlo Park,9,,,
431_20121001,12:37:00,12:37:00,Atherton,10,,,
431_20121001,12:41:00,12:41:00,Redwood City,11,,,
431_20121001,12:45:00,12:45:00,San Carlos,12,,,
431_20121001,12:48:00,12:48:00,Belmont,13,,,
431_20121001,12:51:00,12:51:00,Hillsdale,14,,,
431_20121001,12:54:00,12:54:00,Hayward Park,15,,,
431_20121001,12:57:00,12:57:00,San Mateo,16,,,
431_20121001,13:00:00,13:00:00,Burlingame,17,,,
431_20121001,13:03:00,13:03:00,Broadway,18,,,
431_20121001,13:08:00,13:08:00,Millbrae,19,,,
431_20121001,13:12:00,13:12:00,San Bruno,20,,,
431_20121001,13:17:00,13:17:00,So. San Francisco,21,,,
431_20121001,13:23:00,13:23:00,Bayshore,22,,,
431_20121001,13:28:00,13:28:00,22nd Street,23,,,
431_20121001,13:36:00,13:36:00,San Francisco,24,,,
432_20121001,13:15:00,13:15:00,San Francisco,1,,,
432_20121001,13:20:00,13:20:00,22nd Street,2,,,
432_20121001,13:25:00,13:25:00,Bayshore,3,,,
432_20121001,13:31:00,13:31:00,So. San Francisco,4,,,
432_20121001,13:35:00,13:35:00,San Bruno,5,,,
432_20121001,13:39:00,13:39:00,Millbrae,6,,,
432_20121001,13:43:00,13:43:00,Broadway,7,,,
432_20121001,13:45:00,13:45:00,Burlingame,8,,,
432_20121001,13:49:00,13:49:00,San Mateo,9,,,
432_20121001,13:52:00,13:52:00,Hayward Park,10,,,
432_20121001,13:55:00,13:55:00,Hillsdale,11,,,
432_20121001,13:58:00,13:58:00,Belmont,12,,,
432_20121001,14:01:00,14:01:00,San Carlos,13,,,
432_20121001,14:07:00,14:07:00,Redwood City,14,,,
432_20121001,14:11:00,14:11:00,Atherton,15,,,
432_20121001,14:14:00,14:14:00,Menlo Park,16,,,
432_20121001,14:17:00,14:17:00,Palo Alto,17,,,
432_20121001,14:21:00,14:21:00,California Ave,18,,,
432_20121001,14:25:00,14:25:00,San Antonio,19,,,
432_20121001,14:29:00,14:29:00,Mountain View,20,,,
432_20121001,14:34:00,14:34:00,Sunnyvale,21,,,
432_20121001,14:38:00,14:38:00,Lawrence,22,,,
432_20121001,14:43:00,14:43:00,Santa Clara,23,,,
432_20121001,14:51:00,14:51:00,San Jose,24,,,
433_20121001,13:00:00,13:00:00,San Jose,1,,,
433_20121001,13:05:00,13:05:00,Santa Clara,2,,,
433_20121001,13:10:00,13:10:00,Lawrence,3,,,
433_20121001,13:14:00,13:14:00,Sunnyvale,4,,,
433_20121001,13:19:00,13:19:00,Mountain View,5,,,
433_20121001,13:23:00,13:23:00,San Antonio,6,,,
433_20121001,13:27:00,13:27:00,California Ave,7,,,
433_20121001,13:31:00,13:31:00,Palo Alto,8,,,
433_20121001,13:34:00,13:34:00,Menlo Park,9,,,
433_20121001,13:37:00,13:37:00,Atherton,10,,,
433_20121001,13:41:00,13:41:00,Redwood City,11,,,
433_20121001,13:45:00,13:45:00,San Carlos,12,,,
433_20121001,13:48:00,13:48:00,Belmont,13,,,
433_20121001,13:51:00,13:51:00,Hillsdale,14,,,
433_20121001,13:54:00,13:54:00,Hayward Park,15,,,
433_20121001,13:57:00,13:57:00,San Mateo,16,,,
433_20121001,14:00:00,14:00:00,Burlingame,17,,,
433_20121001,14:03:00,14:03:00,Broadway,18,,,
433_20121001,14:08:00,14:08:00,Millbrae,19,,,
433_20121001,14:12:00,14:12:00,San Bruno,20,,,
433_20121001,14:17:00,14:17:00,So. San Francisco,21,,,
433_20121001,14:23:00,14:23:00,Bayshore,22,,,
433_20121001,14:28:00,14:28:00,22nd Street,23,,,
433_20121001,14:36:00,14:36:00,San Francisco,24,,,
434_20121001,14:15:00,14:15:00,San Francisco,1,,,
434_20121001,14:20:00,14:20:00,22nd Street,2,,,
434_20121001,14:25:00,14:25:00,Bayshore,3,,,
434_20121001,14:31:00,14:31:00,So. San Francisco,4,,,
434_20121001,14:35:00,14:35:00,San Bruno,5,,,
434_20121001,14:39:00,14:39:00,Millbrae,6,,,
434_20121001,14:43:00,14:43:00,Broadway,7,,,
434_20121001,14:45:00,14:45:00,Burlingame,8,,,
434_20121001,14:49:00,14:49:00,San Mateo,9,,,
434_20121001,14:52:00,14:52:00,Hayward Park,10,,,
434_20121001,14:55:00,14:55:00,Hillsdale,11,,,
434_20121001,14:58:00,14:58:00,Belmont,12,,,
434_20121001,15:01:00,15:01:00,San Carlos,13,,,
434_20121001,15:07:00,15:07:00,Redwood City,14,,,
434_20121001,15:11:00,15:11:00,Atherton,15,,,
434_20121001,15:14:00,15:14:00,Menlo Park,16,,,
434_20121001,15:17:00,15:17:00,Palo Alto,17,,,
434_20121001,15:21:00,15:21:00,California Ave,18,,,
434_20121001,15:25:00,15:25:00,San Antonio,19,,,
434_20121001,15:29:00,15:29:00,Mountain View,20,,,
434_20121001,15:34:00,15:34:00,Sunnyvale,21,,,
434_20121001,15:38:00,15:38:00,Lawrence,22,,,
434_20121001,15:43:00,15:43:00,Santa Clara,23,,,
434_20121001,15:51:00,15:51:00,San Jose,24,,,
435_20121001,14:00:00,14:00:00,San Jose,1,,,
435_20121001,14:05:00,14:05:00,Santa Clara,2,,,
435_20121001,14:10:00,14:10:00,Lawrence,3,,,
435_20121001,14:14:00,14:14:00,Sunnyvale,4,,,
435_20121001,14:19:00,14:19:00,Mountain View,5,,,
435_20121001,14:23:00,14:23:00,San Antonio,6,,,
435_20121001,14:27:00,14:27:00,California Ave,7,,,
435_20121001,14:31:00,14:31:00,Palo Alto,8,,,
435_20121001,14:34:00,14:34:00,Menlo Park,9,,,
435_20121001,14:37:00,14:37:00,Atherton,10,,,
435_20121001,14:41:00,14:41:00,Redwood City,11,,,
435_20121001,14:45:00,14:45:00,San Carlos,12,,,
435_20121001,14:48:00,14:48:00,Belmont,13,,,
435_20121001,14:51:00,14:51:00,Hillsdale,14,,,
435_20121001,14:54:00,14:54:00,Hayward Park,15,,,
435_20121001,14:57:00,14:57:00,San Mateo,16,,,
435_20121001,15:00:00,15:00:00,Burlingame,17,,,
435_20121001,15:03:00,15:03:00,Broadway,18,,,
435_20121001,15:08:00,15:08:00,Millbrae,19,,,
435_20121001,15:12:00,15:12:00,San Bruno,20,,,
435_20121001,15:17:00,15:17:00,So. San Francisco,21,,,
435_20121001,15:23:00,15:23:00,Bayshore,22,,,
435_20121001,15:28:00,15:28:00,22nd Street,23,,,
435_20121001,15:36:00,15:36:00,San Francisco,24,,,
436_20121001,15:15:00,15:15:00,San Francisco,1,,,
436_20121001,15:20:00,15:20:00,22nd Street,2,,,
436_20121001,15:25:00,15:25:00,Bayshore,3,,,
436_20121001,15:31:00,15:31:00,So. San Francisco,4,,,
436_20121001,15:35:00,15:35:00,San Bruno,5,,,
436_20121001,15:39:00,15:39:00,Millbrae,6,,,
436_20121001,15:43:00,15:43:00,Broadway,7,,,
436_20121001,15:45:00,15:45:00,Burlingame,8,,,
436_20121001,15:49:00,15:49:00,San Mateo,9,,,
436_20121001,15:52:00,15:52:00,Hayward Park,10,,,
436_20121001,15:55:00,15:55:00,Hillsdale,11,,,
436_20121001,15:58:00,15:58:00,Belmont,12,,,
436_20121001,16:01:00,16:01:00,San Carlos,13,,,
436_20121001,16:07:00,16:07:00,Redwood City,14,,,
436_20121001,16:11:00,16:11:00,Atherton,15,,,
436_20121001,16:14:00,16:14:00,Menlo Park,16,,,
436_20121001,16:17:00,16:17:00,Palo Alto,17,,,
436_20121001,16:21:00,16:21:00,California Ave,18,,,
436_20121001,16:25:00,16:25:00,San Antonio,19,,,
436_20121001,16:29:00,16:29:00,Mountain View,20,,,
436_20121001,16:34:00,16:34:00,Sunnyvale,21,,,
436_20121001,16:38:00,16:38:00,Lawrence,22,,,
436_20121001,16:43:00,16:43:00,Santa Clara,23,,,
436_20121001,16:51:00,16:51:00,San Jose,24,,,
437_20121001,15:00:00,15:00:00,San Jose,1,,,
437_20121001,15:05:00,15:05:00,Santa Clara,2,,,
437_20121001,15:10:00,15:10:00,Lawrence,3,,,
437_20121001,15:14:00,15:14:00,Sunnyvale,4,,,
437_20121001,15:19:00,15:19:00,Mountain View,5,,,
437_20121001,15:23:00,15:23:00,San Antonio,6,,,
437_20121001,15:27:00,15:27:00,California Ave,7,,,
437_20121001,15:31:00,15:31:00,Palo Alto,8,,,
437_20121001,15:34:00,15:34:00,Menlo Park,9,,,
437_20121001,15:37:00,15:37:00,Atherton,10,,,
437_20121001,15:41:00,15:41:00,Redwood City,11,,,
437_20121001,15:45:00,15:45:00,San Carlos,12,,,
437_20121001,15:48:00,15:48:00,Belmont,13,,,
437_20121001,15:51:00,15:51:00,Hillsdale,14,,,
437_20121001,15:54:00,15:54:00,Hayward Park,15,,,
437_20121001,15:57:00,15:57:00,San Mateo,16,,,
437_20121001,16:00:00,16:00:00,Burlingame,17,,,
437_20121001,16:03:00,16:03:00,Broadway,18,,,
437_20121001,16:08:00,16:08:00,Millbrae,19,,,
437_20121001,16:12:00,16:12:00,San Bruno,20,,,
437_20121001,16:17:00,16:17:00,So. San Francisco,21,,,
437_20121001,16:23:00,16:23:00,Bayshore,22,,,
437_20121001,16:28:00,16:28:00,22nd Street,23,,,
437_20121001,16:36:00,16:36:00,San Francisco,24,,,
438_20121001,16:15:00,16:15:00,San Francisco,1,,,
438_20121001,16:20:00,16:20:00,22nd Street,2,,,
438_20121001,16:25:00,16:25:00,Bayshore,3,,,
438_20121001,16:31:00,16:31:00,So. San Francisco,4,,,
438_20121001,16:35:00,16:35:00,San Bruno,5,,,
438_20121001,16:39:00,16:39:00,Millbrae,6,,,
438_20121001,16:43:00,16:43:00,Broadway,7,,,
438_20121001,16:45:00,16:45:00,Burlingame,8,,,
438_20121001,16:49:00,16:49:00,San Mateo,9,,,
438_20121001,16:52:00,16:52:00,Hayward Park,10,,,
438_20121001,16:55:00,16:55:00,Hillsdale,11,,,
438_20121001,16:58:00,16:58:00,Belmont,12,,,
438_20121001,17:01:00,17:01:00,San Carlos,13,,,
438_20121001,17:07:00,17:07:00,Redwood City,14,,,
438_20121001,17:11:00,17:11:00,Atherton,15,,,
438_20121001,17:14:00,17:14:00,Menlo Park,16,,,
438_20121001,17:17:00,17:17:00,Palo Alto,17,,,
438_20121001,17:21:00,17:21:00,California Ave,18,,,
438_20121001,17:25:00,17:25:00,San Antonio,19,,,
438_20121001,17:29:00,17:29:00,Mountain View,20,,,
438_20121001,17:34:00,17:34:00,Sunnyvale,21,,,
438_20121001,17:38:00,17:38:00,Lawrence,22,,,
438_20121001,17:43:00,17:43:00,Santa Clara,23,,,
438_20121001,17:51:00,17:51:00,San Jose,24,,,
439_20121001,16:00:00,16:00:00,San Jose,1,,,
439_20121001,16:05:00,16:05:00,Santa Clara,2,,,
